date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:27	321/321	---MCZ	200	added ('OK')	text/plain	date:Wed,%2015%20Feb%202023%2016:30:26%20GMT	https://f1genz-furniture-2.myharavan.com/robots.txt		(from )
23:30:29	630956/630956	---MCZ	200	added ('OK')	text/html	etag:W/%229ee74da33ea541ad8cc3b11767ae5cb3%22	https://f1genz-furniture-2.myharavan.com/	C:/project/funis/f1genz-furniture-2.myharavan.com/index.html	(from )
23:30:31	1314/1314	---M--	200	added ('OK')	image/png	etag:%221591ec2de54f8508c6bee440dcb45f8b%22	http://theme.hstatic.net/200000584705/1000969925/14/favicon.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/favicon8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:30:31	8570/8570	---M--	200	added ('OK')	image/png	etag:%22e0757b583c73fadb7e5c9b5d3df7a479%22	http://theme.hstatic.net/200000584705/1000969925/14/shop_logo_image_medium.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/shop_logo_image_medium8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:30:31	118523/118523	---MCZ	200	added ('OK')	text/css	etag:W/%229b01f74bece2dd5aa68608bfc843ed8c%22	http://theme.hstatic.net/200000584705/1000969925/14/main.scss.css?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/main.scss8eb1.css	(from https://f1genz-furniture-2.myharavan.com/)
23:30:32	35228/35228	---MCZ	200	added ('OK')	text/css	etag:W/%22f0005fcf68585e44353a2e86cf1b2774%22	http://theme.hstatic.net/200000584705/1000969925/14/index.scss.css?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/index.scss8eb1.css	(from https://f1genz-furniture-2.myharavan.com/)
23:30:36	25465/25465	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d91aa8b0f7b7f9%22	https://stats.hstatic.net/beacon.min.js	C:/project/funis/stats.hstatic.net/beacon.min.js	(from https://f1genz-furniture-2.myharavan.com/)
23:30:38	173535/173535	---MCZ	200	added ('OK')	text/css	etag:W/%2219b1bef9a0e8a313196f7efb9637fd77%22	http://theme.hstatic.net/200000584705/1000969925/14/plugin.css?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/plugin8eb1.css	(from https://f1genz-furniture-2.myharavan.com/)
23:30:39	15600/15600	---MCZ	200	added ('OK')	text/css	etag:W/%2259a8886854e5d8b6d4ba93c0b9afd1da%22	http://theme.hstatic.net/200000584705/1000969925/14/fancy.css?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/fancy8eb1.css	(from https://f1genz-furniture-2.myharavan.com/)
23:30:42	127222/127222	---MCZ	200	added ('OK')	text/html	etag:W/%2227c36afe045147f2a4fd615255f92a7a%22	https://f1genz-furniture-2.myharavan.com/collections/den-de-ban	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/den-de-ban.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:45	120840/120840	---MCZ	200	added ('OK')	text/html	etag:W/%227463f6aed4ce4ebcb4efb065bdd3e3c1%22	https://f1genz-furniture-2.myharavan.com/collections/tu-quan-ao	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/tu-quan-ao.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:46	75988/75988	---M--	200	added ('OK')	image/png	etag:%2218fb905ee8fd6f7c510e423a8e9c7635%22	http://theme.hstatic.net/200000584705/1000969925/14/home_slider_item_image_mob_1_large.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_slider_item_image_mob_1_large8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:30:48	112478/112478	---MCZ	200	added ('OK')	text/html	etag:W/%221a23cacb5ec04928bea8f4cde34b494b%22	https://f1genz-furniture-2.myharavan.com/collections/ke-treo-tuong	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/ke-treo-tuong.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:49	148991/148991	---MCZ	200	added ('OK')	text/html	etag:W/%22bff1080426a244f48721c97436169e94%22	https://f1genz-furniture-2.myharavan.com/collections/ghe-an	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/ghe-an.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:50	110695/110695	---MCZ	200	added ('OK')	text/html	etag:W/%221abcc80457164f609bff3265504a5e38%22	https://f1genz-furniture-2.myharavan.com/collections/gia-treo	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/gia-treo.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:53	127867/127867	---MCZ	200	added ('OK')	text/html	etag:W/%222d4d666deded4f1da7bc29f116bcea6a%22	https://f1genz-furniture-2.myharavan.com/collections/ban-an	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/ban-an.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:54	233964/233964	---MCZ	200	added ('OK')	text/html	etag:W/%22a23b58417ecd4a48a6aee7363571b0d0%22	https://f1genz-furniture-2.myharavan.com/collections/tat-ca-san-pham	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/tat-ca-san-pham.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:56	160370/160370	---M--	200	added ('OK')	image/png	etag:%22a3ea1e7613d798430e83b27eb6d9f7bd%22	http://theme.hstatic.net/200000584705/1000969925/14/home_slider_item_image_1.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_slider_item_image_18eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:30:56	233081/233081	---MCZ	200	added ('OK')	text/html	etag:W/%22779d3cd636ca4e1483c3bd0565794e59%22	https://f1genz-furniture-2.myharavan.com/collections/all	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/all.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:56	135473/135473	---M--	200	added ('OK')	image/png	etag:%22b86727acc490229e4b2b0317dce1d301%22	http://theme.hstatic.net/200000584705/1000969925/14/home_slider_item_image_mob_1.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_slider_item_image_mob_18eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:30:56	233201/233201	---MCZ	200	added ('OK')	text/html	etag:W/%222f69a527ea054eca80255fbc8fa04c88%22	https://f1genz-furniture-2.myharavan.com/collections/all?view=vertical	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/allfc2c.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:57	233213/233213	---MCZ	200	added ('OK')	text/html	etag:W/%2268512248c4f0459486d1aa7e85d8ff8e%22	https://f1genz-furniture-2.myharavan.com/collections/all?view=horizontal	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/allc267.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:57	236843/236843	---MCZ	200	added ('OK')	text/html	etag:W/%22e7102d516bae4d84913ae9d24a920d2b%22	https://f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:57	236929/236929	---MCZ	200	added ('OK')	text/html	etag:W/%2273198b1bc5ec496aa0759ff0faa6ed54%22	https://f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap?view=style1	C:/project/funis/f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-capdda0.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:58	237670/237670	---MCZ	200	added ('OK')	text/html	etag:W/%22a13604a961b44ae298deca663cbab5a8%22	https://f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap?view=style2	C:/project/funis/f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap1848.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:58	220253/220253	---MCZ	200	added ('OK')	text/html	etag:W/%22bda489e2ec6c4bfabf2839c5ab5e0d24%22	https://f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap?view=style3	C:/project/funis/f1genz-furniture-2.myharavan.com/products/tu-quan-ao-3-cua-f1genz-cao-cap089e.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:58	101696/101696	---MCZ	200	added ('OK')	text/html	etag:W/%22980c496e16d44308a5afdad1cd537cf6%22	https://f1genz-furniture-2.myharavan.com/blogs/news	C:/project/funis/f1genz-furniture-2.myharavan.com/blogs/news.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:58	101278/101278	---MCZ	200	added ('OK')	text/html	etag:W/%22a96ba121ef7b440a8a7e8a85b1767270%22	https://f1genz-furniture-2.myharavan.com/blogs/huong-dan-su-dung	C:/project/funis/f1genz-furniture-2.myharavan.com/blogs/huong-dan-su-dung.html	(from https://f1genz-furniture-2.myharavan.com/)
23:30:58	75749/75749	---MCZ	200	added ('OK')	text/html	etag:W/%2287932224ac014349ac9f621ce49d825c%22	https://f1genz-furniture-2.myharavan.com/pages/lien-he	C:/project/funis/f1genz-furniture-2.myharavan.com/pages/lien-he.html	(from https://f1genz-furniture-2.myharavan.com/)
23:31:00	22857/22857	---M--	200	added ('OK')	image/png	etag:%2283d1028f284a8304ea16bd9488ac6478%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_1_compact.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_1_compact8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:03	46219/46219	---M--	200	added ('OK')	image/png	etag:%22293b18aed80e7583b226a9704f7b49cb%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_1_medium.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_1_medium8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:08	21341/21341	---M--	200	added ('OK')	image/png	etag:%221b95b39ad28704b2e7dd3f56d575ce2c%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_2_compact.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_2_compact8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:11	41980/41980	---M--	200	added ('OK')	image/png	etag:%22911efc351964288185a65cb37819b013%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_2_medium.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_2_medium8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:20	138660/138660	---M--	200	added ('OK')	image/png	etag:%22a4315be90404304095678b0b2ef2ec82%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_1.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_18eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:22	138660/138660	---M--	200	added ('OK')	image/png	etag:%22a4315be90404304095678b0b2ef2ec82%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_1.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_18eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:26	21617/21617	---M--	200	added ('OK')	image/png	etag:%228eaa4c189deb350f3b45736241933d3e%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_3_compact.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_3_compact8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:26	118954/118954	---M--	200	added ('OK')	image/png	etag:%22313bb699882b201e7569362213b4a6ee%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_2.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_28eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:29	118954/118954	---M--	200	added ('OK')	image/png	etag:%22313bb699882b201e7569362213b4a6ee%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_2.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_28eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:30	43249/43249	---M--	200	added ('OK')	image/png	etag:%220dee27e4cc4b61b82381c3ab2b663201%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_3_medium.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_3_medium8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:35	23304/23304	---M--	200	added ('OK')	image/png	etag:%22dcb9886bfbb94bca7b8ad09d5e333a0c%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_4_compact.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_4_compact8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:40	46159/46159	---M--	200	added ('OK')	image/png	etag:%22e5ce5867509fbc6a24e175336a4f47e8%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_4_medium.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_4_medium8eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:45	127779/127779	---M--	200	added ('OK')	image/png	etag:%227d67a6a60ce6e047663bd9849414d31e%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_3.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_38eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:45	127779/127779	---M--	200	added ('OK')	image/png	etag:%227d67a6a60ce6e047663bd9849414d31e%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_3.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_38eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:31:48	17276/17276	---M--	200	added ('OK')	image/jpeg	etag:%22e8d42b5d504c3223191b35afde25be28%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_1_large.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_1_large8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:31:50	25527/25527	---M--	200	added ('OK')	image/jpeg	etag:%22ec5ca139ae50b4975915f9483d3cd1ee%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_1_grande.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_1_grande8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:31:54	20587/20587	---M--	200	added ('OK')	image/jpeg	etag:%2248c568fe6be2a1ad29fb279b2d979fd0%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_2_large.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_2_large8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:31:55	43093/43093	---M--	200	added ('OK')	image/jpeg	etag:%22d7b2baac1576cb4b404226d5c3abda19%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_1.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_18eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:31:57	137502/137502	---M--	200	added ('OK')	image/png	etag:%22d9323d06cad8f0671dbe872fbb4365ce%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_4.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_xs_48eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:00	31748/31748	---M--	200	added ('OK')	image/jpeg	etag:%22edc4781cf8bdde04ca5d4f096453c181%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_2_grande.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_2_grande8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:00	17587/17587	---M--	200	added ('OK')	image/jpeg	etag:%229a83a903a7eaefff4307bf8133119f34%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_3_large.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_3_large8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:00	137502/137502	---M--	200	added ('OK')	image/png	etag:%22d9323d06cad8f0671dbe872fbb4365ce%22	http://theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_4.png?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_four_banner_image_48eb1.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:02	60976/60976	---M--	200	added ('OK')	image/jpeg	etag:%22507ea7ee00bf3251ea90b07c67c691aa%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_2.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_28eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:04	24938/24938	---M--	200	added ('OK')	image/jpeg	etag:%226cbb12a7e8de92f3b2994e79977b0cdb%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_3_grande.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_3_grande8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:05	24288/24288	---M--	200	added ('OK')	image/jpeg	etag:%2213fd1fd4cddeb8a98503941b64454f9e%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_3.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_38eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:06	24969/24969	---M--	200	added ('OK')	image/jpeg	etag:%22f3a5f542e27770f8c5a9b58b752999bb%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_4_large.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_4_large8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:06	15357/15357	---M--	200	added ('OK')	image/jpeg	etag:%2295e3a6670ea44cf957b71552233a3dab%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_4.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_48eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:07	10046/10046	---M--	200	added ('OK')	image/jpeg	etag:%226ef9596e54de5859174ba6354038640d%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_5_large.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_5_large8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:08	35447/35447	---M--	200	added ('OK')	image/jpeg	etag:%22a3a6f1e5dc7fb6ef10b9a8ee8db95b41%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_4_grande.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_4_grande8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:09	14605/14605	---M--	200	added ('OK')	image/jpeg	etag:%22498e54bde3a00a4bf83a54c7fa24570a%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_5_grande.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_xs_5_grande8eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:10	212266/212266	---MCZ	200	added ('OK')	text/html	etag:W/%22b2dff3b3da41454ba6a1bb1e1f6e4df4%22	https://f1genz-furniture-2.myharavan.com/products/ban-an-4-chan-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ban-an-4-chan-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:12	233097/233097	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2016:32:10%20GMT	https://f1genz-furniture-2.myharavan.com/collections/vendors?q=f1genz	C:/project/funis/f1genz-furniture-2.myharavan.com/collections/vendors7610.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:15	214570/214570	---MCZ	200	added ('OK')	text/html	etag:W/%22bf053d422c1641c1b6c802a45567e89d%22	https://f1genz-furniture-2.myharavan.com/products/ban-an-4-chan-gia-dinh-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ban-an-4-chan-gia-dinh-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:16	33785/33785	---M--	200	added ('OK')	image/png	etag:%2288d76e97e22729f73ab6a7a5e117350b%22	http://product.hstatic.net/200000584705/product/1_279c18d961424754a83cefcb8265f7da_26532009efc9498698848a917b01b363_large.png	C:/project/funis/product.hstatic.net/200000584705/product/1_279c18d961424754a83cefcb8265f7da_26532009efc9498698848a917b01b363_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:17	218970/218970	---MCZ	200	added ('OK')	text/html	etag:W/%222fb313a7189d412da6a5e9640d9a95a4%22	https://f1genz-furniture-2.myharavan.com/products/ban-an-da-thieu-ket	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ban-an-da-thieu-ket.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:18	22137/22137	---M--	200	added ('OK')	image/png	etag:%2269d075edcca84127e51f73531161c114%22	http://product.hstatic.net/200000584705/product/1_5acd9b1760c24d398ebcfacdf7a29a2c_e92c34fb179e4b219283683d0714d7d8_large.png	C:/project/funis/product.hstatic.net/200000584705/product/1_5acd9b1760c24d398ebcfacdf7a29a2c_e92c34fb179e4b219283683d0714d7d8_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:20	11838/11838	---M--	200	added ('OK')	image/png	etag:%222fc7e0b23bab552f8e483b38e242aceb%22	http://product.hstatic.net/200000584705/product/1_1aecf2e2a39a4f6f98a7841f0083c10a_5397b58f672b4090989562633ffbb294_large.png	C:/project/funis/product.hstatic.net/200000584705/product/1_1aecf2e2a39a4f6f98a7841f0083c10a_5397b58f672b4090989562633ffbb294_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:20	202534/202534	---MCZ	200	added ('OK')	text/html	etag:W/%2295d8c9f612354327abbebf3efe4ba3ef%22	https://f1genz-furniture-2.myharavan.com/products/ban-an-maeve-cao-cap-tu-f1genz	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ban-an-maeve-cao-cap-tu-f1genz.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:22	68777/68777	---M--	200	added ('OK')	image/jpeg	etag:%22e40b9402b75f64cfa14133990a9f598a%22	http://theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_5.jpg?v=2483	C:/project/funis/theme.hstatic.net/200000584705/1000969925/14/home_fsale_item_image_58eb1.jpg	(from https://f1genz-furniture-2.myharavan.com/)
23:32:23	237328/237328	---MCZ	200	added ('OK')	text/html	etag:W/%22a918e35341e84354a93896943449630f%22	https://f1genz-furniture-2.myharavan.com/products/ban-an-mo-rong-f1genz-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ban-an-mo-rong-f1genz-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:25	31823/31823	---M--	200	added ('OK')	image/png	etag:%22be8ad5cf2044f43ee6e046ab32555353%22	http://product.hstatic.net/200000584705/product/maeve-by-hipvan--maeve-dining-ta__1__01f67cc6e6ae4964a296639f966feb57_3da2d89c1ea74e8b91eccd92df71c367_large.png	C:/project/funis/product.hstatic.net/200000584705/product/maeve-by-hipvan--maeve-dining-ta__1__01f67cc6e6ae4964a296639f966feb57_3da2d89c1ea74e8b91eccd92df71c367_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:25	205281/205281	---MCZ	200	added ('OK')	text/html	etag:W/%229dfd7ce52ef149deab10c61da972f563%22	https://f1genz-furniture-2.myharavan.com/products/ban-go-cao-cap-4-chan-haynes	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ban-go-cao-cap-4-chan-haynes.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:27	210947/210947	---MCZ	200	added ('OK')	text/html	etag:W/%22c76b0ee0e8d344c0a0aa815303ec4c36%22	https://f1genz-furniture-2.myharavan.com/products/ghe-an-4-chan-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ghe-an-4-chan-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:29	27500/27500	---M--	200	added ('OK')	image/png	etag:%22f9296219577559934fea2389b8f96d4a%22	http://product.hstatic.net/200000584705/product/malmo--haynes-table-2-2m--oak-10_a3166bf52c7447e1ac35c7cf0d932dfe_23bd6bda876d431f99a2f7dade596cf3_large.png	C:/project/funis/product.hstatic.net/200000584705/product/malmo--haynes-table-2-2m--oak-10_a3166bf52c7447e1ac35c7cf0d932dfe_23bd6bda876d431f99a2f7dade596cf3_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:31	239458/239458	---MCZ	200	added ('OK')	text/html	etag:W/%2221a2b792dffc4ce4b492412e27597132%22	https://f1genz-furniture-2.myharavan.com/products/ghe-an-4-chan-f1genz-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ghe-an-4-chan-f1genz-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:32	50344/50344	---M--	200	added ('OK')	image/png	etag:%22d312c046cb66a2ad06ce681f738d2936%22	http://product.hstatic.net/200000584705/product/1_75b2434091ac4e47a0b4e33fdadf5885_71435115a0824f2abf40e3c4a4906a90_large.png	C:/project/funis/product.hstatic.net/200000584705/product/1_75b2434091ac4e47a0b4e33fdadf5885_71435115a0824f2abf40e3c4a4906a90_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:34	204603/204603	---MCZ	200	added ('OK')	text/html	etag:W/%22048193926e134f0aa468dea0ff5c0c80%22	https://f1genz-furniture-2.myharavan.com/products/ghe-an-f1genz-cao-cap	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ghe-an-f1genz-cao-cap.html	(from https://f1genz-furniture-2.myharavan.com/)
23:32:35	41984/41984	---M--	200	added ('OK')	image/png	etag:%2202ee6c6aeb8e907ff167890fcba0ce39%22	http://product.hstatic.net/200000584705/product/2_9883f5e6b0fa4facbaa5dae6cbcbd6fa_00a5e3fa3bf04615b8b032f056be937d_large.png	C:/project/funis/product.hstatic.net/200000584705/product/2_9883f5e6b0fa4facbaa5dae6cbcbd6fa_00a5e3fa3bf04615b8b032f056be937d_large.png	(from https://f1genz-furniture-2.myharavan.com/)
23:32:36	195259/195259	---MCZ	200	added ('OK')	text/html	etag:W/%229a367f9dbd57487dbf37c90fc18b583a%22	https://f1genz-furniture-2.myharavan.com/products/ghe-an-f1genz-cao-cap-1	C:/project/funis/f1genz-furniture-2.myharavan.com/products/ghe-an-f1genz-cao-cap-1.html	(from https://f1genz-furniture-2.myharavan.com/)
